Fuente;País;ID indicador CEPALSTAT;Indicador;Tema;Área;Ruta temática;Unidad;Número de registros;Primer periodo;Último periodo;Último valor disponible;Última actualización indicador;Estado descarga;Error descarga;Archivo valores CSV.GZ;Archivo catálogo JSON;Archivo catálogo Excel;URL API;URL fuente
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3256;Población que afirma que su ingreso no le alcanza, por sexo;Estadísticas e Indicadores Sociales;Percepciones y Expectativas de Bienestar;Clasificación temática general > Temas transversales > Cohesión social > Brechas > Garantías de bienestar;Porcentaje;69;1996;2024;61.0;Oct 30 2025  5:21PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3256/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3343;Población sin ingresos propios, por sexo, grupo de edad y área;Estadísticas e Indicadores Sociales;Pobreza;Clasificación temática general > Temas transversales > Cohesión social > Brechas > Garantías de bienestar;Porcentaje;270;2000;2014;36.29999923706055;Nov 27 2025  9:29AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3343/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2296;Relación del ingreso medio entre mujeres y hombres, por años de educación y área;Estadísticas e Indicadores Sociales;Remuneraciones;Clasificación temática general > Temas transversales > Cohesión social > Brechas > Garantías de bienestar;Porcentaje;75;2000;2014;72.69999694824219;Oct 30 2025  5:07PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2296/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3289;Índice de Gini de concentración del ingreso;Estadísticas e Indicadores Sociales;Distribución del ingreso;Clasificación temática general > Temas transversales > Cohesión social > Brechas > Garantías de bienestar;Índice;15;2000;2014;0.3779999911785126;Oct 30 2025  4:59PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3289/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2051;Población que cree que la democracia es la mejor forma de gobierno, por sexo;Estadísticas e Indicadores Sociales;Gobernanza, justicia y seguridad;Clasificación temática general > Temas transversales > Cohesión social > Institucionalidad > Estado de derecho y democracia de calidad;Porcentaje;69;1996;2024;63.0;Oct 22 2025 11:58AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2051/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3835;Proporción de escaños ocupados por mujeres en los parlamentos nacionales (en porcentajes del número total de escaños) SG_GEN_PARL;"Objetivos de Desarrollo Sostenible
";INDICADOR 5.5.1 Proporción de escaños ocupados por mujeres en a) los parlamentos nacionales y b) los gobiernos locales;Clasificación temática general > Temas transversales > Cohesión social > Institucionalidad > Mecanismos de reconocimiento, participación y resolución de conflictos;Porcentaje;24;2000;2026;32.13;Jun  1 2026  6:03PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3835/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);1345;Muertes de mujeres ocasionadas por su pareja o ex-pareja;Estadísticas de género;Violencia contra la mujer;Clasificación temática general > Temas transversales > Cohesión social > Pertenencia > Relaciones sociales de igualdad;Número absoluto y tasa por cada 100.000 mujeres;6;2014;2016;0.4;Apr 22 2026  4:06PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/1345/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);1831;Población que declara confiar en la demás personas, por sexo;Estadísticas e Indicadores Sociales;Gobernanza, justicia y seguridad;Clasificación temática general > Temas transversales > Cohesión social > Pertenencia > Relaciones sociales de igualdad;Porcentaje;69;1996;2024;15.0;Oct 22 2025 12:00PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/1831/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3257;Población que manifiesta su confianza en la policía, por sexo;Estadísticas e Indicadores Sociales;Gobernanza, justicia y seguridad;Clasificación temática general > Temas transversales > Cohesión social > Pertenencia > Sentido de pertenencia;Porcentaje;69;1996;2024;22.0;Oct 22 2025 12:00PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3257/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);995;"Población que manifiesta su desconfianza en los partidos políticos y el congreso, por sexo
";Estadísticas e Indicadores Sociales;Gobernanza, justicia y seguridad;Clasificación temática general > Temas transversales > Cohesión social > Pertenencia > Sentido de pertenencia;Porcentaje;69;1996;2024;72.0;Oct 22 2025 11:59AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/995/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);1219;Años de educación de la población de 15 a 24 años, por sexo y área;Estadísticas e Indicadores Sociales;Educación;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Desarrollo rural > Educación;Años;45;2000;2014;10.300000190734863;Oct 30 2025  5:09PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/1219/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);1220;Años de educación de la población de 25 a 59 años, por sexo y área;Estadísticas e Indicadores Sociales;Educación;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Desarrollo rural > Educación;Años;45;2000;2014;10.199999809265137;Oct 30 2025  5:09PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/1220/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2236;Tasa de alfabetización de la población de 15 años y más, por sexo;Estadísticas e Indicadores Sociales;Educación;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Desarrollo rural > Educación;Porcentaje;42;1981;2017;97.1837183128414;Apr  2 2026  1:03PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2236/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);184;Tasa neta de matrícula por sexo y nivel de enseñanza;Estadísticas e Indicadores Sociales;Educación;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Desarrollo rural > Educación;Porcentaje;197;1971;2024;98.0253295898438;Apr  2 2026 12:54PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/184/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);166;Hogares, por condición de tenencia de la vivienda y área;Estadísticas e Indicadores Sociales;Vivienda y Servicios Básicos;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Desarrollo rural > Vivienda;Porcentaje;45;2000;2014;7.699999809265137;Oct 30 2025  5:18PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/166/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);260;Hogares, por disponibilidad de servicios básicos en la vivienda y área;Estadísticas e Indicadores Sociales;Vivienda y Servicios Básicos;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Desarrollo rural > Vivienda;Porcentaje;45;2000;2014;92.30000305175781;Oct 30 2025  5:18PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/260/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2236;Tasa de alfabetización de la población de 15 años y más, por sexo;Estadísticas e Indicadores Sociales;Educación;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Aceptabilidad;Porcentaje;42;1981;2017;97.1837183128414;Apr  2 2026  1:03PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2236/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);184;Tasa neta de matrícula por sexo y nivel de enseñanza;Estadísticas e Indicadores Sociales;Educación;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Aceptabilidad;Porcentaje;197;1971;2024;98.0253295898438;Apr  2 2026 12:54PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/184/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);118;Distribución de la población por tamaño del hogar y área;Estadísticas e Indicadores Sociales;Estructura de los hogares;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Porcentaje;150;2000;2014;2.4000000953674316;Oct 30 2025  5:20PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/118/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);38;Esperanza de vida al nacer, según sexo;Estadísticas e Indicadores Sociales;Población;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Número de años;90;1950_1955;2095_2100;83.523;Sep 23 2019 12:37PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/38/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);31;Población, según grupos de edad y sexo;Estadísticas e Indicadores Sociales;Población;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Miles de personas, a mitad del año;2046;Total edades;Total edades/95_99;0.2;Aug 26 2022  7:56PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/31/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);28;Población, según área geográfica y sexo.;Estadísticas e Indicadores Sociales;Población;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Miles de personas, a mitad del año;189;1950;2050;39408.576;Aug  6 2018 11:20AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/28/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2204;Producto interno bruto (PIB) total anual a precios constantes en dólares;Estadísticas e Indicadores Económicos;Cuentas nacionales anuales en dólares;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Millones de dólares;36;1990;2025;94368.64862260557;Apr 24 2026  2:13PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2204/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2203;Producto interno bruto (PIB) total anual a precios corrientes en dólares;Estadísticas e Indicadores Económicos;Cuentas nacionales anuales en dólares;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Millones de dólares;29;1990;2018;138689.2439096649;May  8 2026 10:48AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2203/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);39;Tasa bruta de natalidad;Estadísticas e Indicadores Sociales;Población;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Tasa por 1.000 habitantes;30;1950_1955;2095_2100;9.379;Sep 23 2019 10:57AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/39/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);188;Tasa de mortalidad en menores de 5 años (IGME);Estadísticas e Indicadores Sociales;Salud;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Muertes por 1.000 nacidos vivos;74;1951;2024;24.2000000000829;Apr 15 2026 10:02AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/188/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);187;Tasa de mortalidad infantil (IGME);Estadísticas e Indicadores Sociales;Salud;Clasificación temática general > Temas transversales > Estadisticas de la actividad agropecuaria, desarrollo rural y seguridad alimentaria y nutricional de Centroamérica y México > Seguridad alimentaria y nutricional > Estructurales;Muertes por 1.000 nacidos vivos;72;1953;2024;21.1700000004346;Apr 15 2026 10:03AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/187/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
