Fuente;País;Frecuencia;Código indicador;Indicador;Tema;Base de datos;Dimensiones disponibles;Número de series;Número de registros;Primer periodo;Último periodo;Último periodo con dato;Último valor disponible;Última actualización OIT;Archivo datos comprimidos
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_EDU_NB;Ocupación informal según sexo, edad y educación (millares);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, edad, educación;720;720;2017;2017;2017;8501.756;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_EDU_RT;Tasa de la ocupación informal según sexo, edad y educación (%);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, edad, educación;668;668;2017;2017;2017;58.31;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_INS_NB;Ocupación informal según sexo, edad y sector público/privado (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, sector público/privado;144;144;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_INS_RT;Tasa de la ocupación informal según sexo, edad y sector público/privado (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, sector público/privado;135;135;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_JBT_NB;Ocupación informal según sexo, edad y ordenamiento del tiempo de trabajo (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, ordenamiento del tiempo de trabajo;144;144;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_JBT_RT;Tasa de la ocupación informal según sexo, edad y ordenamiento del tiempo de trabajo (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, ordenamiento del tiempo de trabajo;135;135;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_MTS_NB;Ocupación informal según sexo, edad y estado civil (millares);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, edad, estado civil;528;528;2017;2017;2017;8501.756;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_MTS_RT;Tasa de la ocupación informal según sexo, edad y estado civil (%);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, edad, estado civil;493;493;2017;2017;2017;58.31;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_NB;Ocupación informal según sexo y edad (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad;84;84;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_OCU_NB;Ocupación informal según sexo, edad y ocupación (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, ocupación;510;510;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_OCU_RT;Tasa de la ocupación informal según sexo, edad y ocupación (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, ocupación;461;461;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_AGE_RT;Tasa de la ocupación informal según sexo y edad (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad;81;81;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EC2_NB;Ocupación informal según sexo y actividad económica - nivel 2 de la CIIU (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica - nivel 2 de la ciiu;147;147;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EC2_RT;Tasa de la ocupación informal según sexo y actividad económica - nivel 2 de la CIIU (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica - nivel 2 de la ciiu;147;147;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_EDU_NB;Ocupación informal según sexo, actividad económica y educación (millares);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, actividad económica, educación;1386;1386;2017;2017;2017;8501.756;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_EDU_RT;Tasa de la ocupación informal según sexo, actividad económica y educación (%);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, actividad económica, educación;1343;1343;2017;2017;2017;58.31;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_EST_NB;Ocupación informal según sexo, actividad económica y tamaño del establecimiento (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica, tamaño del establecimiento;801;801;2017;2017;2017;8501.756;27/08/2026 07:07:14;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_EST_RT;Tasa de la ocupación informal según sexo, actividad económica y tamaño del establecimiento (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica, tamaño del establecimiento;786;786;2017;2017;2017;58.31;27/08/2026 07:07:14;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_INS_NB;Ocupación informal según sexo, actividad económica y sector público/privado (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica, sector público/privado;297;297;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_INS_RT;Tasa de la ocupación informal según sexo, actividad económica y sector público/privado (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica, sector público/privado;295;295;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_MTS_NB;Ocupación informal según sexo, actividad económica y estado civil (millares);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, actividad económica, estado civil;450;450;2017;2017;2017;8501.756;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_MTS_RT;Tasa de la ocupación informal según sexo, actividad económica y estado civil (%);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, actividad económica, estado civil;442;442;2017;2017;2017;58.31;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_NB;Ocupación informal según sexo y actividad económica (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica;99;99;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_ECO_RT;Tasa de la ocupación informal según sexo y actividad económica (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, actividad económica;99;99;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EDU_MTS_NB;Ocupación informal según sexo, educación y estado civil (millares);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, educación, estado civil;486;486;2017;2017;2017;8501.756;27/08/2026 07:02:12;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EDU_MTS_RT;Tasa de la ocupación informal según sexo, educación y estado civil (%);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, educación, estado civil;472;472;2017;2017;2017;58.31;27/08/2026 07:02:12;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EDU_NB;Ocupación informal según sexo y educación (millares);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, educación;45;45;2017;2017;2017;8501.756;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EDU_RT;Tasa de la ocupación informal según sexo y educación (%);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, educación;45;45;2017;2017;2017;58.31;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EST_MTS_NB;Ocupación informal según sexo, tamaño del establecimiento y estado civil (millares);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, tamaño del establecimiento, estado civil;417;417;2017;2017;2017;8501.756;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EST_MTS_RT;Tasa de la ocupación informal según sexo, tamaño del establecimiento y estado civil (%);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, tamaño del establecimiento, estado civil;409;409;2017;2017;2017;58.31;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EST_NB;Ocupación informal según sexo y tamaño del establecimiento (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, tamaño del establecimiento;39;39;2017;2017;2017;8501.756;27/08/2026 07:07:14;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_EST_RT;Tasa de la ocupación informal según sexo y tamaño del establecimiento (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, tamaño del establecimiento;39;39;2017;2017;2017;58.31;27/08/2026 07:07:14;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_HOW_NB;Ocupación informal según sexo y por horas semanales efectivamente trabajadas (millares);Economía informal;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, horas semanales efectivamente trabajadas;24;24;2017;2017;2017;8501.756;30/08/2026 07:16:20;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_HOW_RT;Tasa de la ocupación informal según sexo y por horas semanales efectivamente trabajadas (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, horas semanales efectivamente trabajadas;24;24;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_INS_MTS_NB;Ocupación informal según sexo, sector público/privado y estado civil (millares);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, sector público/privado, estado civil;99;99;2017;2017;2017;8501.756;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_INS_MTS_RT;Tasa de la ocupación informal según sexo, sector público/privado y estado civil (%);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, sector público/privado, estado civil;97;97;2017;2017;2017;58.31;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_INS_NB;Ocupación informal según sexo y sector público/privado (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, sector público/privado;9;9;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_INS_RT;Tasa de la ocupación informal según sexo y sector público/privado (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, sector público/privado;9;9;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_MTS_NB;Ocupación informal según sexo y estado civil (millares);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, estado civil;33;33;2017;2017;2017;8501.756;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_MTS_RT;Tasa de la ocupación informal según sexo y estado civil (%);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, estado civil;33;33;2017;2017;2017;58.31;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_NB;Ocupación informal según sexo (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo;3;3;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_EDU_NB;Ocupación informal según sexo, ocupación y educación (millares);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, ocupación, educación;630;630;2017;2017;2017;8501.756;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_EDU_RT;Tasa de la ocupación informal según sexo, ocupación y educación (%);Economía informal;Indicadores de Educación y Desajuste (EMI);sexo, ocupación, educación;621;621;2017;2017;2017;58.31;30/08/2026 07:17:15;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_EST_NB;Ocupación informal según sexo, ocupación y tamaño del establecimiento (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, ocupación, tamaño del establecimiento;342;342;2017;2017;2017;8501.756;27/08/2026 07:07:14;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_EST_RT;Tasa de la ocupación informal según sexo, ocupación y tamaño del establecimiento (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, ocupación, tamaño del establecimiento;332;332;2017;2017;2017;58.31;27/08/2026 07:07:14;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_INS_NB;Ocupación informal según sexo, ocupación y sector público/privado (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, ocupación, sector público/privado;135;135;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_INS_RT;Tasa de la ocupación informal según sexo, ocupación y sector público/privado (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, ocupación, sector público/privado;135;135;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_MTS_NB;Ocupación informal según sexo, ocupación y estado civil (millares);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, ocupación, estado civil;465;465;2017;2017;2017;8501.756;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_MTS_RT;Tasa de la ocupación informal según sexo, ocupación y estado civil (%);Economía informal;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, ocupación, estado civil;455;455;2017;2017;2017;58.31;27/08/2026 07:03:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_NB;Ocupación informal según sexo y ocupación (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, ocupación;45;45;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_OCU_RT;Tasa de la ocupación informal según sexo y ocupación (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, ocupación;45;45;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_RT;Tasa de la ocupación informal según sexo (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo;3;3;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_STE_NB;Ocupación informal según sexo y situación en la ocupación (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, situación en el empleo;33;33;2017;2017;2017;8501.756;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_NIFL_SEX_STE_RT;Tasa de la ocupación informal según situación en la ocupación (según sexo) (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, situación en el empleo;33;33;2017;2017;2017;58.31;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_PIFL_AGE_EC2_NB;Ocupación fuera del sector formal según edad y actividad económica - nivel 2 de la CIIU (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);edad, actividad económica - nivel 2 de la ciiu;142;142;2017;2017;2017;7101.827;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_PIFL_AGE_EC2_RT;Proporción de la ocupación fuera del sector formal según edad y actividad económica - nivel 2 de la CIIU (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);edad, actividad económica - nivel 2 de la ciiu;142;142;2017;2017;2017;48.708;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_PIFL_ECO_OCU_NB;Ocupación fuera del sector formal según actividad económica y ocupación (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);actividad económica, ocupación;393;393;2017;2017;2017;7101.827;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_PIFL_ECO_OCU_RT;Proporción de la ocupación fuera del sector formal según actividad económica y ocupación (%);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);actividad económica, ocupación;393;393;2017;2017;2017;48.708;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;EMP_PIFL_SEX_AGE_ECO_NB;Ocupación fuera del sector formal según sexo, edad y actividad económica (millares);Economía informal;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, actividad económica;1167;1167;2017;2017;2017;7101.827;30/08/2026 07:21:17;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
